,x,y
0,1e-05,0.182
1,49969.46,0.184
2,69971.01,0.185
3,99864.93,0.186
4,199582.0,0.19
5,295998.8,0.194
6,404073.4,0.198
7,500000.0,0.202
8,701337.9,0.21
9,800000.0,0.214
10,900000.0,0.218
11,1000000.0,0.222
12,1200000.0,0.23
13,1400000.0,0.238
14,1503125.0,0.242
15,1700000.0,0.25
16,1900000.0,0.258
17,1998438.0,0.261
18,2200000.0,0.269
19,2400000.0,0.277
20,2800000.0,0.293
21,3000000.0,0.301
22,3400000.0,0.317
23,3500000.0,0.321
24,4000000.0,0.341
25,4500000.0,0.361
26,5000000.0,0.381
27,5500000.0,0.401
28,6000000.0,0.421
29,7000000.0,0.461
30,8000000.0,0.501
31,9000000.0,0.541
32,10000000.0,0.581
33,12000000.0,0.66
34,14000000.0,0.74
35,15000000.0,0.76
36,60000000.0,0.76
