,x,y
0,1e-05,0.007
1,9162.32,0.013
2,12947.72,0.014
3,25876.27,0.015
4,38825.38,0.016
5,49607.18,0.017
6,65139.74,0.018
7,82050.66,0.019
8,92122.66,0.02
9,100544.5,0.021
10,123110.8,0.023
11,146163.4,0.024
12,172888.0,0.027
13,200000.0,0.029
14,368811.2,0.042
15,477529.1,0.051
16,568824.0,0.058
17,685626.6,0.067
18,701061.5,0.068
19,798815.7,0.076
20,1000000.0,0.091
21,1074700.0,0.097
22,1149400.0,0.103
23,1265828.0,0.111
24,1351800.0,0.118
25,1470673.0,0.126
26,1600000.0,0.136
27,2000000.0,0.164
28,2078850.0,0.17
29,2157700.0,0.175
30,2240352.0,0.181
31,2318699.0,0.186
32,2389459.0,0.191
33,2475048.0,0.197
34,2581200.0,0.204
35,2680073.0,0.211
36,2786003.0,0.218
37,2906345.0,0.226
38,3048274.0,0.235
39,3144027.0,0.241
40,3236525.0,0.247
41,3369746.0,0.256
42,3494046.0,0.264
43,3612128.0,0.271
44,3757183.0,0.28
45,3893820.0,0.288
46,4017446.0,0.296
47,4181869.0,0.306
48,4276322.0,0.311
49,4446776.0,0.321
50,4629677.0,0.332
51,4758676.0,0.339
52,4959114.0,0.351
53,5000000.0,0.353
54,5156845.0,0.362
55,5305084.0,0.37
56,5397810.0,0.375
57,5576063.0,0.385
58,5736856.0,0.394
59,5881349.0,0.401
60,6068273.0,0.411
61,6229280.0,0.42
62,6413615.0,0.429
63,6555437.0,0.437
64,6774073.0,0.448
65,7000000.0,0.459
66,7913081.0,0.503
67,8603016.0,0.534
68,9755398.0,0.584
69,10000000.0,0.594
70,11875000.0,0.667
71,15000000.0,0.758
72,21000000.0,0.755
73,23000000.0,0.751
74,25000000.0,0.749
75,26000000.0,0.75
76,27000000.0,0.747
77,28000000.0,0.75
78,29000000.0,0.749
79,30000000.0,0.748
80,34000000.0,0.75
81,38000000.0,0.752
82,40000000.0,0.751
83,42000000.0,0.75
84,46000000.0,0.752
85,48000000.0,0.751
86,50000000.0,0.752
87,52000000.0,0.749
88,54000000.0,0.747
89,56000000.0,0.752
90,58000000.0,0.753
91,60000000.0,0.751
