,x,y
0,1e-05,0.4
1,30000.0,0.401
2,100000.0,0.402
3,150000.0,0.403
4,215000.0,0.404
5,300000.0,0.406
6,465000.0,0.409
7,700000.0,0.414
8,1000000.0,0.42
9,1500000.0,0.43
10,2150000.0,0.443
11,3000000.0,0.46
12,4650000.0,0.493
13,7000000.0,0.54
14,10000000.0,0.6
15,12000000.0,0.64
16,13000000.0,0.66
17,14000000.0,0.68
18,15000000.0,0.69
19,21000000.0,0.689
20,22000000.0,0.69
21,23000000.0,0.573
22,24000000.0,0.572
23,25000000.0,0.567
24,26000000.0,0.565
25,27000000.0,0.563
26,28000000.0,0.561
27,29000000.0,0.559
28,30000000.0,0.557
29,32000000.0,0.554
30,34000000.0,0.551
31,36000000.0,0.548
32,38000000.0,0.544
33,40000000.0,0.541
34,42000000.0,0.538
35,44000000.0,0.534
36,46000000.0,0.531
37,48000000.0,0.529
38,50000000.0,0.526
39,52000000.0,0.523
40,54000000.0,0.516
41,56000000.0,0.514
42,58000000.0,0.512
43,60000000.0,0.51
