,x,y
0,1e-05,0.8
1,24500.0,0.799
2,70000.0,0.798
3,150000.0,0.797
4,215000.0,0.795
5,300000.0,0.793
6,465000.0,0.79
7,700000.0,0.785
8,1000000.0,0.778
9,1500000.0,0.767
10,2150000.0,0.753
11,3000000.0,0.734
12,4650000.0,0.697
13,7000000.0,0.646
14,10000000.0,0.579
15,12000000.0,0.535
16,13000000.0,0.513
17,14000000.0,0.491
18,15000000.0,0.48
19,21000000.0,0.485
20,22000000.0,0.496
21,23000000.0,0.501
22,24000000.0,0.505
23,25000000.0,0.51
24,27000000.0,0.516
25,28000000.0,0.514
26,29000000.0,0.516
27,30000000.0,0.517
28,32000000.0,0.518
29,34000000.0,0.513
30,36000000.0,0.511
31,38000000.0,0.514
32,40000000.0,0.509
33,42000000.0,0.511
34,44000000.0,0.512
35,46000000.0,0.505
36,48000000.0,0.508
37,50000000.0,0.51
38,52000000.0,0.506
39,54000000.0,0.505
40,56000000.0,0.508
41,58000000.0,0.506
42,60000000.0,0.507
