,x,y
0,1e-05,0.273
1,30000.0,0.274
2,70000.0,0.275
3,106250.0,0.276
4,150000.0,0.277
5,195072.9,0.278
6,300000.0,0.281
7,402408.6,0.284
8,506877.8,0.287
9,599555.7,0.289
10,801105.2,0.295
11,1000000.0,0.3
12,1100000.0,0.303
13,1200000.0,0.306
14,1257000.0,0.307
15,1300570.0,0.308
16,1400000.0,0.311
17,1500000.0,0.314
18,1600000.0,0.317
19,1700000.0,0.319
20,1800000.0,0.322
21,1900000.0,0.325
22,2000000.0,0.327
23,2151300.0,0.332
24,2190900.0,0.333
25,2249873.0,0.334
26,2355000.0,0.337
27,2476200.0,0.341
28,2535700.0,0.342
29,2553300.0,0.343
30,2618000.0,0.344
31,2721700.0,0.347
32,2860000.0,0.351
33,2926000.0,0.353
34,3000000.0,0.355
35,4000000.0,0.382
36,5000000.0,0.41
37,5500000.0,0.423
38,6000000.0,0.437
39,6500000.0,0.451
40,7000000.0,0.464
41,7500000.0,0.478
42,8000000.0,0.492
43,9000000.0,0.519
44,10000000.0,0.547
45,10500000.0,0.56
46,10789000.0,0.568
47,10997140.0,0.574
48,12000000.0,0.601
49,13000000.0,0.629
50,14000000.0,0.656
51,15000000.0,0.67
52,21000000.0,0.663
53,22000000.0,0.658
54,23000000.0,0.652
55,24000000.0,0.65
56,25000000.0,0.646
57,26000000.0,0.643
58,28000000.0,0.641
59,29000000.0,0.639
60,30000000.0,0.641
61,32000000.0,0.639
62,34000000.0,0.643
63,36000000.0,0.642
64,38000000.0,0.644
65,40000000.0,0.643
66,42000000.0,0.642
67,44000000.0,0.644
68,46000000.0,0.643
69,48000000.0,0.642
70,50000000.0,0.644
71,54000000.0,0.643
72,58000000.0,0.642
73,60000000.0,0.644
