Ti66;1.81562E-20;1.162E-20;;;;;;;;;;;;;7.98702E-19;5.11169E-19;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fe67;1.46997E-8;9.40779E-9;1.53E-7;9.792E-8;1.15E-9;7.36E-10;9.53001E-9;6.0992E-9;5.13996E-9;3.28957E-9;4.75024E-9;3.04015E-9;4.03005E-9;2.57923E-9;7.40005E-8;4.73603E-8;4.47E-10;2.8608E-10;6.32E-10;4.0448E-10;1.89E-9;1.2096E-9;2.330466E-9;1.479436E-9;1.47E-9;9.408E-10;2.01E-9;1.2864E-9;1.2E-8;7.68E-9;7.28001E-10;4.65921E-10;8.93E-10;5.7152E-10;8.35E-10;5.344E-10;6.09E-9;3.8976E-9;6.67E-9;4.2688E-9;8.49E-9;5.4336E-9;7.35E-9;4.704E-9
Fe68;2.40995E-8;1.54237E-8;6.96E-8;4.4544E-8;7.43E-10;4.7552E-10;6.65E-9;4.256E-9;2.84998E-9;1.82398E-9;3.10015E-9;1.9841E-9;2.10002E-9;1.34402E-9;4.30003E-8;2.75202E-8;6.21E-10;3.9744E-10;6.28E-10;4.0192E-10;1.4E-9;8.96E-10;1.609745E-9;1.029951E-9;8.74E-10;5.5936E-10;1.21E-9;7.744E-10;6.29E-9;4.0256E-9;4.27E-10;2.7328E-10;6.34E-10;4.0576E-10;2.18E-10;1.3952E-10;2.23E-9;1.4272E-9;2.88E-9;1.8432E-9;4.59E-9;2.9376E-9;4.61E-9;2.9504E-9
Fe69;1.23997E-8;7.93582E-9;2.13E-8;1.3632E-8;2.53E-10;1.6192E-10;2.11E-9;1.3504E-9;9.56992E-10;6.12475E-10;1.20006E-9;7.68038E-10;1.21001E-9;7.74409E-10;1.44001E-8;9.21606E-9;4.21E-12;2.6944E-12;3.01E-10;1.9264E-10;6.99E-10;4.4736E-10;8.49926E-10;5.43958E-10;2.07E-10;1.3248E-10;7.18E-10;4.5952E-10;1.68E-9;1.0752E-9;8.34001E-11;5.33761E-11;2.84E-10;1.8176E-10;4.52E-11;2.8928E-11;6.0E-10;3.84E-10;8.35E-10;5.344E-10;1.84E-9;1.1776E-9;2.08E-9;1.3312E-9
Fe70;4.16991E-9;2.66874E-9;3.66E-9;2.3424E-9;1.02E-10;6.528E-11;7.91001E-10;5.0624E-10;2.81998E-10;1.80478E-10;3.40017E-10;2.17611E-10;3.45004E-10;2.20803E-10;3.49002E-9;2.23361E-9;1.83E-10;1.1712E-10;6.41E-11;4.1024E-11;2.86E-10;1.8304E-10;2.60981E-10;1.67028E-10;5.84E-11;3.7376E-11;2.8E-10;1.792E-10;6.28E-10;4.0192E-10;1.52E-11;9.72801E-12;1.23E-10;7.872E-11;1.14E-11;7.296E-12;1.22E-10;7.808E-11;1.8E-10;1.152E-10;4.78E-10;3.0592E-10;6.88E-10;4.4032E-10
Fe71;9.99977E-10;6.39986E-10;4.41E-10;2.8224E-10;2.19E-11;1.4016E-11;1.22E-10;7.80801E-11;5.14996E-11;3.29597E-11;6.81034E-11;4.35862E-11;7.38008E-11;4.72325E-11;4.97003E-10;3.18082E-10;3.75E-11;2.4E-11;1.0E-11;6.4E-12;4.66E-11;2.9824E-11;3.84973E-11;2.46383E-11;1.13E-11;7.232E-12;5.65E-11;3.616E-11;1.24E-10;7.936E-11;1.3E-12;8.32001E-13;1.79E-11;1.1456E-11;1.2E-12;7.68E-13;1.47E-11;9.408E-12;2.48E-11;1.5872E-11;8.23E-11;5.2672E-11;1.48E-10;9.472E-11
Fe72;1.82994E-10;1.17116E-10;3.15988E-11;2.02232E-11;2.52995E-12;1.61917E-12;6.99986E-12;4.47991E-12;1.06998E-11;6.84786E-12;1.35003E-11;8.64017E-12;8.55001E-12;5.472E-12;5.15984E-11;3.3023E-11;4.81984E-12;3.0847E-12;1.24999E-12;7.99995E-13;5.36975E-12;3.43664E-12;4.54951E-12;2.91168E-12;1.91991E-12;1.22874E-12;5.36986E-12;3.43671E-12;1.82993E-11;1.17116E-11;1.82993E-13;1.17115E-13;2.26969E-12;1.4526E-12;1.38E-13;8.832E-14;1.16E-12;7.424E-13;2.39973E-12;1.53582E-12;1.02988E-11;6.59125E-12;2.31987E-11;1.48472E-11
Fe73;9.69968E-12;6.20779E-12;1.6E-12;1.024E-12;1.08E-13;6.912E-14;2.57E-13;1.6448E-13;8.3298E-13;5.33107E-13;1.19002E-12;7.61615E-13;1.59E-12;1.0176E-12;9.57967E-12;6.13099E-12;4.04982E-13;2.59188E-13;4.86996E-14;3.11677E-14;1.51E-13;9.664E-14;1.50989E-13;9.66332E-14;1.38993E-13;8.89558E-14;4.59986E-13;2.94391E-13;1.42994E-12;9.15161E-13;1.06E-14;6.78401E-15;2.35E-13;1.504E-13;1.22E-14;7.808E-15;6.14E-14;3.9296E-14;1.43E-13;9.152E-14;8.65901E-13;5.54177E-13;2.05986E-12;1.31831E-12
Fe74;4.80985E-13;3.0783E-13;4.76E-14;3.0464E-14;0.0;0.0;1.49E-14;9.53601E-15;3.48997E-14;2.23358E-14;8.97045E-14;5.74109E-14;1.27001E-13;8.12809E-14;4.42986E-13;2.83511E-13;1.62E-14;1.0368E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.34E-14;1.4976E-14;1.22E-13;7.808E-14;0.0;0.0;1.76E-14;1.1264E-14;0.0;0.0;0.0;0.0;0.0;0.0;4.39E-14;2.8096E-14;1.31E-13;8.384E-14
Fe75;5.08567E-15;3.25483E-15;2.13964E-15;1.36937E-15;3.35783E-16;2.14901E-16;1.17423E-15;7.51509E-16;1.10987E-15;7.10314E-16;2.14001E-15;1.36961E-15;3.30865E-15;2.11753E-15;7.06494E-15;4.52156E-15;1.27454E-15;8.15709E-16;1.2464E-16;7.97698E-17;4.99074E-16;3.19407E-16;3.04852E-16;1.95106E-16;2.78053E-16;1.77954E-16;9.75202E-16;6.24129E-16;3.39678E-15;2.17394E-15;;;2.29545E-15;1.46909E-15;;;;;;;2.68826E-15;1.72049E-15;5.60622E-15;3.58798E-15
Fe76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Fe77;6.45139E-17;4.12889E-17;;;;;;;;;;;;;3.1292E-16;2.00269E-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Co65;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;
Co66;3.21993E-9;2.06075E-9;6.13E-7;3.9232E-7;1.91E-9;1.2224E-9;1.87E-8;1.1968E-8;2.68998E-9;1.72159E-9;3.25016E-9;2.0801E-9;1.54002E-9;9.85611E-10;1.25001E-8;8.00005E-9;1.1E-9;7.04E-10;7.83E-10;5.0112E-10;6.26E-9;4.0064E-9;4.521675E-9;1.570699E-9;4.56E-9;2.9184E-9;9.14E-10;5.8496E-10;1.31E-8;8.384E-9;5.74001E-9;3.6736E-9;2.94E-9;1.8816E-9;5.16E-9;3.3024E-9;5.13E-8;3.2832E-8;4.14E-8;2.6496E-8;2.38E-8;1.5232E-8;1.05E-8;6.72E-9
Co67;2.10995E-8;1.35037E-8;1.04E-6;6.656E-7;7.13E-9;4.5632E-9;4.65E-8;2.976E-8;1.29999E-8;8.31993E-9;1.16006E-8;7.42437E-9;7.70009E-9;4.92806E-9;1.18001E-7;7.55205E-8;2.25E-9;1.44E-9;3.54E-9;2.2656E-9;1.01E-8;6.464E-9;1.412533E-8;5.829596E-9;7.13E-9;4.5632E-9;7.48E-9;4.7872E-9;3.41E-8;2.1824E-8;8.69001E-9;5.56161E-9;4.97E-9;3.1808E-9;1.06E-8;6.784E-9;6.94E-8;4.4416E-8;5.84E-8;3.7376E-8;4.27E-8;2.7328E-8;2.22E-8;1.4208E-8
Co68;8.13982E-8;5.20948E-8;1.33E-6;8.512E-7;1.01E-8;6.464E-9;7.03001E-8;4.4992E-8;1.51999E-8;9.72792E-9;1.71009E-8;1.09445E-8;9.1601E-9;5.86247E-9;1.61001E-7;1.03041E-7;8.21E-9;5.2544E-9;1.07E-8;6.848E-9;1.69E-8;1.0816E-8;2.227129E-8;1.323433E-8;9.83E-9;6.2912E-9;1.06E-8;6.784E-9;4.07E-8;2.6048E-8;1.41E-8;9.02401E-9;8.41E-9;5.3824E-9;6.61E-9;4.2304E-9;6.33E-8;4.0512E-8;6.11E-8;3.9104E-8;5.67E-8;3.6288E-8;3.55E-8;2.272E-8
Co69;1.48997E-7;9.53578E-8;1.2E-6;7.68E-7;1.32E-8;8.448E-9;8.43001E-8;5.3952E-8;2.07998E-8;1.33119E-8;2.38012E-8;1.52328E-8;1.88002E-8;1.20321E-8;1.59001E-7;1.01761E-7;1.53E-10;9.792E-11;1.62E-8;1.0368E-8;2.77E-8;1.7728E-8;3.936544E-8;2.481389E-8;7.87E-9;5.0368E-9;2.15E-8;1.376E-8;3.37E-8;2.1568E-8;8.14001E-9;5.20961E-9;9.48E-9;6.0672E-9;3.57E-9;2.2848E-9;4.61E-8;2.9504E-8;4.83E-8;3.0912E-8;5.93E-8;3.7952E-8;4.11E-8;2.6304E-8
Co70;1.32997E-7;8.51181E-8;6.54E-7;4.1856E-7;1.28E-8;8.192E-9;7.45001E-8;4.768E-8;1.38999E-8;8.89592E-9;1.73009E-8;1.10726E-8;1.36002E-8;8.7041E-9;9.81006E-8;6.27844E-8;1.9E-8;1.216E-8;1.18E-8;7.552E-9;2.78E-8;1.7792E-8;3.009439E-8;1.923466E-8;5.63E-9;3.6032E-9;2.17E-8;1.3888E-8;3.2E-8;2.048E-8;4.43E-9;2.8352E-9;1.07E-8;6.848E-9;2.21E-9;1.4144E-9;2.41E-8;1.5424E-8;2.69E-8;1.7216E-8;4.16E-8;2.6624E-8;3.64E-8;2.3296E-8
Co71;1.28997E-7;8.25581E-8;2.49E-7;1.5936E-7;1.16E-8;7.424E-9;4.66E-8;2.9824E-8;1.13999E-8;7.29594E-9;1.37007E-8;8.76844E-9;1.15001E-8;7.36008E-9;4.36003E-8;2.79042E-8;1.15E-8;7.36E-9;6.61E-9;4.2304E-9;1.63E-8;1.0432E-8;1.579913E-8;1.011055E-8;3.95E-9;2.528E-9;1.57E-8;1.0048E-8;2.07E-8;1.3248E-8;1.15E-9;7.36001E-10;4.13E-9;2.6432E-9;6.48E-10;4.1472E-10;8.25E-9;5.28E-9;1.06E-8;6.784E-9;1.99E-8;1.2736E-8;2.23E-8;1.4272E-8
Co72;6.86984E-8;4.3967E-8;5.8E-8;3.712E-8;3.38E-9;2.1632E-9;6.67E-9;4.2688E-9;6.01995E-9;3.85277E-9;7.48037E-9;4.78744E-9;3.67004E-9;2.34883E-9;1.28001E-8;8.19205E-9;4.46E-9;2.8544E-9;3.04E-9;1.9456E-9;4.82E-9;3.0848E-9;4.879648E-9;3.122988E-9;1.75E-9;1.12E-9;4.1E-9;2.624E-9;8.24E-9;5.2736E-9;5.04001E-10;3.2256E-10;1.42E-9;9.088E-10;1.89E-10;1.2096E-10;1.77E-9;1.1328E-9;2.75E-9;1.76E-9;7.01E-9;4.4864E-9;9.9E-9;6.336E-9
Co73;1.56996E-8;1.00478E-8;9.67E-9;6.1888E-9;6.14E-10;3.9296E-10;1.03E-9;6.592E-10;2.20998E-9;1.41439E-9;2.92015E-9;1.86889E-9;2.94003E-9;1.88162E-9;7.85005E-9;5.02403E-9;1.15E-9;7.36E-10;4.44E-10;2.8416E-10;4.92E-10;3.1488E-10;5.95959E-10;3.81413E-10;4.78E-10;3.0592E-10;1.36E-9;8.704E-10;2.21E-9;1.4144E-9;9.16001E-11;5.86241E-11;4.03E-10;2.5792E-10;4.74E-11;3.0336E-11;2.74E-10;1.7536E-10;4.83E-10;3.0912E-10;1.66E-9;1.0624E-9;2.61E-9;1.6704E-9
Co74;2.38995E-9;1.52957E-9;9.63E-10;6.1632E-10;5.51E-11;3.5264E-11;1.58E-10;1.0112E-10;2.43998E-10;1.56159E-10;6.32032E-10;4.045E-10;6.56007E-10;4.19845E-10;1.07001E-9;6.84804E-10;1.43E-10;9.152E-11;4.95E-11;3.168E-11;6.98E-11;4.4672E-11;7.1495E-11;4.57568E-11;6.23E-11;3.9872E-11;1.9E-10;1.216E-10;5.28E-10;3.3792E-10;8.19001E-12;5.24161E-12;8.16E-11;5.2224E-11;5.37E-12;3.4368E-12;2.94E-11;1.8816E-11;5.52E-11;3.5328E-11;2.45E-10;1.568E-10;4.84E-10;3.0976E-10
Co75;3.17988E-10;2.03512E-10;5.53979E-11;3.54546E-11;5.56966E-12;3.56458E-12;1.87988E-11;1.20313E-11;3.41986E-11;2.18871E-11;7.15014E-11;4.57609E-11;1.05998E-10;6.78387E-11;1.35994E-10;8.7036E-11;1.27987E-11;8.19118E-12;6.38988E-12;4.08952E-12;5.9395E-12;3.80128E-12;3.95943E-12;2.53403E-12;5.82972E-12;3.73102E-12;2.1499E-11;1.37594E-11;4.87966E-11;3.12298E-11;4.31E-13;2.7584E-13;1.12977E-11;7.23053E-12;4.94E-13;3.1616E-13;2.08E-12;1.3312E-12;3.99E-12;2.5536E-12;2.35973E-11;1.51023E-11;5.67944E-11;3.63484E-11
Co76;2.07995E-11;1.33117E-11;1.76E-12;1.1264E-12;1.71E-13;1.0944E-13;6.74E-13;4.3136E-13;3.52997E-12;2.25918E-12;4.12021E-12;2.63693E-12;6.84008E-12;4.37765E-12;1.08001E-11;6.91204E-12;1.71E-12;1.0944E-12;2.01E-13;1.2864E-13;4.17E-13;2.6688E-13;1.98986E-13;1.27351E-13;3.24E-13;2.0736E-13;1.04E-12;6.656E-13;3.33E-12;2.1312E-12;2.18E-14;1.3952E-14;7.93E-13;5.0752E-13;1.83E-14;1.1712E-14;8.34E-14;5.3376E-14;2.21E-13;1.4144E-13;1.53E-12;9.792E-13;4.55E-12;2.912E-12
Co77;4.03381E-12;2.58164E-12;4.67322E-14;2.99086E-14;6.90856E-15;4.42148E-15;2.37585E-14;1.52054E-14;6.13463E-14;3.92616E-14;1.22115E-13;7.81538E-14;1.03982E-13;6.65483E-14;6.02343E-12;3.85499E-12;3.38792E-14;2.16827E-14;2.79146E-15;1.78654E-15;3.02222E-14;1.93422E-14;9.83801E-15;6.29633E-15;1.96497E-14;1.25758E-14;2.43966E-14;1.56138E-14;1.00125E-13;6.40802E-14;1.30232E-15;8.33485E-16;4.14781E-14;2.6546E-14;;;8.8433E-15;5.65971E-15;1.39093E-14;8.90196E-15;6.84595E-14;4.38141E-14;8.85922E-14;5.6699E-14
Co78;1.49125E-14;9.54397E-15;;;;;;;2.85988E-15;1.83032E-15;5.20786E-15;3.33303E-15;8.38063E-15;5.3636E-15;5.91763E-14;3.78728E-14;2.22578E-15;1.4245E-15;1.02887E-16;6.58478E-17;1.45646E-15;9.32134E-16;;;1.37834E-15;8.82137E-16;1.56746E-15;1.00317E-15;9.04246E-15;5.78718E-15;;;3.44064E-15;2.20201E-15;;;;;;;5.46765E-15;3.4993E-15;7.61661E-15;4.87463E-15
Co79;1.84945E-15;1.18365E-15;;;;;;;;;;;1.3204E-15;8.45053E-16;1.39145E-14;8.9053E-15;;;;;;;;;;;;;;;;;;;;;;;;;;;2.60492E-15;1.66715E-15
Ni65;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;
Ni66;1.61996E-10;1.03678E-10;1.24E-7;7.936E-8;9.8E-10;6.272E-10;7.06001E-9;4.5184E-9;4.94996E-10;3.16797E-10;5.31027E-10;3.39857E-10;1.80002E-10;1.15201E-10;8.07005E-10;5.16483E-10;1.9E-10;1.216E-10;9.62E-11;6.1568E-11;2.27E-9;1.4528E-9;1.705926E-9;1.038084E-9;1.32E-9;8.448E-10;1.95E-10;1.248E-10;1.88E-9;1.2032E-9;2.24E-9;1.4336E-9;7.36E-10;4.7104E-10;3.57E-9;2.2848E-9;3.07E-8;1.9648E-8;1.87E-8;1.1968E-8;5.23E-9;3.3472E-9;1.28E-9;8.192E-10
Ni67;2.81994E-9;1.80476E-9;5.56E-7;3.5584E-7;7.41E-9;4.7424E-9;3.58E-8;2.2912E-8;5.02996E-9;3.21917E-9;4.28021E-9;2.73934E-9;2.06002E-9;1.31841E-9;1.95001E-8;1.24801E-8;9.95E-10;6.368E-10;1.27E-9;8.128E-10;8.04E-9;5.1456E-9;1.171729E-8;5.794192E-9;4.58E-9;2.9312E-9;3.56E-9;2.2784E-9;1.14E-8;7.296E-9;8.57001E-9;5.48481E-9;2.93E-9;1.8752E-9;1.59E-8;1.0176E-8;9.33E-8;5.9712E-8;5.98E-8;3.8272E-8;2.29E-8;1.4656E-8;6.72E-9;4.3008E-9
